20,64
20.290906698750476,64
20.586044732869844,64
20.885475648548283,64
21.189261887185914,64
21.49746679841394,64
21.810154653305165,64
22.12739065777668,64
22.449240966187475,64
22.77577269513385,64
23.107053937445478,64
23.44315377638505,64
23.784142300054445,64
24.130090616010463,64
24.481070866093134,64
24.837156241469714,64
25.1984209978975,64
25.56494047120865,64
25.936791093020236,64
26.3140504066728,64
26.69679708340074,64
27.08511093873791,64
27.47907294916184,64
27.878765268980047,64
28.284271247461966,64
28.695675446220072,64
29.11306365684382,64
29.536522918790062,64
29.966141537533712,64
30.402009102982383,64
30.844216508158908,64
31.29285596815558,64
31.74802103936409,64
32.20980663898519,64
32.67830906482211,64
33.153626015361866,64
33.63585661014871,64
34.125101410453844,64
34.62146244024586,64
35.12504320746613,64
35.635948725613716,64
36.15428553564419,64
36.68016172818701,64
37.21368696608603,64
37.754972507267915,64
38.30413122794313,64
38.86127764614443,64
39.4265279456077,64
40.000000000000206,64
40.58181339750116,64
41.1720894657399,64
41.77095129709678,64
42.37852377437204,64
42.9949335968281,64
43.62030930661056,64
44.25478131555359,64
44.89848193237519,64
45.55154539026795,64
46.21410787489121,64
46.88630755277036,64
47.56828460010916,64
48.260181232021196,64
48.962141732186545,64
49.674312482939705,64
50.39684199579528,64
51.129880942417586,64
51.873582186040764,64
52.628100813345895,64
53.393594166801776,64
54.17022187747612,64
54.95814589832399,64
55.75753053796041,64
56.56854249492426,64
57.39135089244048,64
58.226127313687975,64
59.073045837580466,64
59.932283075067765,64
60.804018205965114,64
61.68843301631817,64
62.58571193631152,64
63.49604207872855,64
64.41961327797075,64
65.35661812964459,63.96721321438206
66.3072520307241,63.91175762612583
67.27171322029778,63.9
68.25020282090806,63.880530355401206
69.2429248804921,63.81211049171406
70.25008641493265,63.78979896302081
71.27189745122783,63.71824820390177
72.30857107128878,63.7
73.36032345637442,63.7
74.42737393217246,63.621679056091985
75.50994501453623,63.60122671854254
76.60826245588666,63.6
77.72255529228926,63.535337260876815
78.85305589121582,63.50471251674263
80.00000000000082,63.44436363636359
81.16362679500274,63.40630328546659
82.34417893148023,63.35192555607213
83.541902594194,63.30836665757154
84.75704754874454,63.26076105050147
85.98986719365665,63.174910181819655
87.24061861322157,63.11173201964813
88.50956263110764,63.1
89.79696386475084,63.079242068405485
91.10309078053635,63.011420734728894
92.42821574978288,62.98468850053866
93.77261510554118,62.91416782803935
95.13656920021877,62.8939112364274
96.52036246404286,62.81847605148288
97.92428346437356,62.8
99.34862496587989,62.72607777898158
