20,62.5
20.290906698750476,62.5
20.586044732869844,62.5
20.885475648548283,62.59515854951609
21.189261887185914,62.6
21.49746679841394,62.67436669960349
21.810154653305165,62.77005155110172
22.12739065777668,62.8
22.449240966187475,62.88308032206249
22.77577269513385,62.9
23.107053937445478,62.97676348436137
23.44315377638505,63
23.784142300054445,63.09471410001815
24.130090616010463,63.1
24.481070866093134,63.19369028869772
24.837156241469714,63.2
25.1984209978975,63.2
25.56494047120865,63.28831349040288
25.936791093020236,63.3
26.3140504066728,63.3
26.69679708340074,63.3
27.08511093873791,63.3
27.47907294916184,63.3
27.878765268980047,63.3
28.284271247461966,63.3
28.695675446220072,63.37391886155502
29.11306365684382,63.4
29.536522918790062,63.48413072969751
29.966141537533712,63.5
30.402009102982383,63.58040182059648
30.844216508158908,63.6
31.29285596815558,63.6
31.74802103936409,63.51299474015898
32.20980663898519,63.5
32.67830906482211,63.5
33.153626015361866,63.41159349615953
33.63585661014871,63.4
34.125101410453844,63.4
34.62146244024586,63.4
35.12504320746613,63.4
35.635948725613716,63.4
36.15428553564419,63.4
36.68016172818701,63.4
37.21368696608603,63.4
37.754972507267915,63.47582875121132
38.30413122794313,63.5
38.86127764614443,63.5
39.4265279456077,63.5
40.000000000000206,63.5
40.58181339750116,63.5
41.1720894657399,63.5
41.77095129709678,63.57849188284946
42.37852377437204,63.679753962395345
42.9949335968281,63.7
43.62030930661056,63.613281782231574
44.25478131555359,63.52074552634949
44.89848193237519,63.416919677937464
45.55154539026795,63.321207801390294
46.21410787489121,63.2143153541848
46.88630755277036,63.2
47.56828460010916,63.118816485698694
48.260181232021196,63.1
48.962141732186545,63.01969403825907
49.674312482939705,62.91795535958004
50.39684199579528,62.9
51.129880942417586,62.9
51.873582186040764,62.81805968770846
52.628100813345895,62.8
53.393594166801776,62.8
54.17022187747612,62.8
54.95814589832399,62.8
55.75753053796041,62.8
56.56854249492426,62.8
57.39135089244048,62.8
58.226127313687975,62.71931918736801
59.073045837580466,62.61586927030245
59.932283075067765,62.6
60.804018205965114,62.521775754892765
61.68843301631817,62.5
