iem,offset_200_1000_db,offset_200_500_db,offset_500_1000_db
Ceramics_Ultra.txt,-2.385231708073,-1.255589376795,-2.793415186369
Galaxy_Buds2_Pro.txt,-1.830378715871,-1.589045557525,-2.060826050025
Pudding.txt,35.629145637081,36.349638721666,34.447999537359
Svanar_Wireless_Jr.txt,36.033781145195,39.147528083213,34.576482771870
Timeless.txt,28.630399035581,29.523133287772,28.156128152175
Uploaded FOCUS Vocal [1] EQ Target.txt,-9.293224697799,-7.143160234983,-10.020121091496
Uploaded Tforce yuanli EQ Target.txt,17.673566098253,18.032346233659,17.318409623763
WF1000XM4.txt,27.828746314628,28.595608139359,26.984672534733
