iem,offset_200_1000_db,offset_200_500_db,offset_500_1000_db
Ceramics_Ultra.txt,-0.744407125519,0.150762257852,-2.448297267541
Galaxy_Buds2_Pro.txt,-0.844803240374,-0.178871941980,-1.292933350904
Pudding.txt,37.269970219635,37.646737338792,34.793117456187
Svanar_Wireless_Jr.txt,37.674605727749,40.557701698759,34.996099182138
Timeless.txt,29.753374650972,30.933306903318,28.910638302010
Uploaded FOCUS Vocal [1] EQ Target.txt,-7.753192177043,-5.732986619438,-9.405254999697
Uploaded Tforce yuanli EQ Target.txt,18.543405728479,19.442519849204,18.095028980494
WF1000XM4.txt,29.469570897182,30.013576660313,27.406478493984
