iem,selected_median_offset_db,offset_200_1000_db,offset_200_500_db,offset_500_1000_db,scenario_uncertainty_median_db,scenario_uncertainty_max_db
Ceramics_Ultra.txt,-2.385231708073114,-2.385231708073114,-1.2555893767948518,-2.79341518636879,1.1296423312782622,1.1296423312782693
Galaxy_Buds2_Pro.txt,-1.8303787158709355,-1.8303787158709355,-1.5890455575253881,-2.06082605002468,0.24133315834554736,0.24133315834555447
Svanar_Wireless_Jr.txt,36.0337811451948,36.0337811451948,39.14752808321293,34.5764827718696,3.1137469380181315,3.1137469380181386
Timeless.txt,28.630399035581306,28.630399035581306,29.523133287771913,28.156128152174823,0.892734252190607,0.892734252190607
Uploaded FOCUS Vocal [1] EQ Target.txt,-9.293224697798902,-9.293224697798902,-7.143160234983334,-10.02012109149571,2.150064462815564,2.1500644628155783
Uploaded Tforce yuanli EQ Target.txt,17.67356609825309,17.67356609825309,18.032346233658572,17.318409623762868,0.3587801354054818,0.3587801354054818
WF1000XM4.txt,27.82874631462827,27.82874631462827,28.59560813935869,26.984672534732688,0.8440737798955809,0.844073779895588
