iem,offset_200_1000_db,offset_200_500_db,offset_500_1000_db
Ceramics_Ultra.txt,65.598061670546,65.622735058565,65.429199505133
FOCUS_Vocal.txt,58.621009208673,59.831940795908,58.339023591429
Galaxy_Buds2_Pro.txt,65.617932787716,65.353068853929,66.499795294048
Pudding.txt,103.169756176373,103.181031643870,103.051711064308
Svanar_Wireless_Jr.txt,103.601512184813,106.089642494667,102.881732209743
Timeless.txt,96.570077933017,96.465247699226,96.642358596918
WF1000XM4.txt,95.409788127419,95.537722550813,95.365061176264
Yuan_Li.txt,85.304819753979,84.959499166333,85.906057543481
