target,huber_tuning_constant,huber_scale_factor,huber_scale_floor_db,cross_iem_mad_median_db,huber_scale_median_db,huber_downweighted_point_fraction,alignment_uncertainty_median_db,alignment_uncertainty_max_db,repeatability_floor_median_db,mask_abs_max_db,mask_rms_db,adaptive_handoff_status,adaptive_handoff_hz,adaptive_endpoint_hz,adaptive_transition_octaves
Harman_IE_2019_v2_Target.txt,1.345,1.4826,0.15,1.0776519105567246,1.5977267225913998,0.1875,1.7252174156266449,1.725217415626652,0.0,7.770883953497577,2.578192359450388,NO_STABLE_HANDOFF,,,
IEF2025.txt,1.345,1.4826,0.15,1.0908529224183496,1.6172985427774451,0.184375,0.9950762241981579,0.9950762241981614,0.0,7.190798716091283,1.4286005574360476,NO_STABLE_HANDOFF,,,
Rtings_Target.txt,1.345,1.4826,0.15,1.1104964005608817,1.646421963471563,0.18411458333333333,2.3757749386976315,2.3757749386976386,0.0,6.525435532382561,2.1656473478559293,NO_STABLE_HANDOFF,,,
Sonarworks_Target.txt,1.345,1.4826,0.15,1.149316352964913,1.70397642490578,0.18229166666666666,1.8377958641621603,1.8377958641621674,0.0,6.488416374127026,2.367845321807623,NO_STABLE_HANDOFF,,,
SoundGuys.txt,1.345,1.4826,0.15,1.0061561401720294,1.4917270934190507,0.18541666666666667,0.46208363985000744,0.46208363985000744,0.0,2.3950022812677436,0.7681308848912126,NO_STABLE_HANDOFF,,,
_5128_DF_Tilt__-1dB_Oct_B_4dB_Target.txt,1.345,1.4826,0.15,1.1195573403012062,1.6598557127305682,0.18984375,0.40907408101043785,0.40907408101043785,0.0,3.720126480219603,1.1827575522715197,NO_STABLE_HANDOFF,,,
_Headphones.com_IEM_DF_Tilt__-1dB_Oct_B_4dB_Target.txt,1.345,1.4826,0.15,1.1131666934865603,1.6503809397631741,0.20078125,0.36328466046725083,0.36328466046725083,0.0,6.800225935207579,1.5278786023900977,NO_STABLE_HANDOFF,,,
_JM-1_DF_Tilt__-1dB_Oct_B_4dB_Target.txt,1.345,1.4826,0.15,1.1167782473026477,1.6557354294509055,0.190625,0.4097474394317757,0.4097474394317757,0.0,5.165480338344452,1.1300623684347444,NO_STABLE_HANDOFF,,,
