iem,offset_200_1000_db,offset_200_500_db,offset_500_1000_db
Ceramics_Ultra.txt,58.387500363819,58.714069296441,58.226834522342
FOCUS_Vocal.txt,51.317351896863,52.949125153986,50.840603300305
Galaxy_Buds2_Pro.txt,58.658843727686,58.470253212006,58.840220909346
Pudding.txt,96.140440249451,96.381533002716,95.488240945160
Svanar_Wireless_Jr.txt,96.833125620557,99.206826852744,95.271180881800
Timeless.txt,89.193411164935,89.582432057303,89.027573292465
WF1000XM4.txt,88.544012480505,88.654906908890,88.008866093173
